,age,gender,education,experience_prog,experience_ml,industry,team_size,salary,country_group,company_size_g,role_group,programming_lang_c,salary_avg
6200,2,0,0,0,0,8,1,3,2,0,1,1,112500.0
6201,3,2,1,0,8,0,2,0,1,0,3,3,500.0
6202,2,0,4,0,0,0,1,0,2,1,2,6,500.0
6203,1,0,4,0,0,3,0,16,2,0,3,2,45000.0
6204,6,0,4,5,0,8,0,16,1,0,0,1,45000.0
6205,1,2,0,3,2,3,4,24,3,0,1,2,95000.0
6206,3,0,1,4,4,3,6,16,2,2,2,3,45000.0
6207,3,0,1,0,4,3,1,1,2,2,2,2,1500.0
6208,5,2,1,1,6,3,5,20,0,1,2,6,65000.0
6209,3,0,4,4,4,17,4,24,2,0,2,2,95000.0
6210,2,0,0,4,0,3,4,18,2,0,1,3,55000.0
6211,4,2,1,3,0,10,4,10,0,0,0,2,27500.0
6212,1,0,0,3,0,3,1,0,1,2,1,1,500.0
6213,8,0,1,2,8,11,6,13,2,0,2,3,35000.0
6214,2,0,0,0,0,7,1,7,2,1,0,1,2500.0
6215,4,0,4,4,6,2,4,6,3,0,0,3,175000.0
6216,2,0,0,3,0,3,1,15,2,2,0,2,4500.0
6217,3,0,6,1,6,14,1,8,2,2,3,1,22500.0
6218,4,2,1,0,8,0,1,1,2,2,1,2,1500.0
6219,2,0,0,5,8,3,2,17,1,1,2,1,6250.0
6220,2,0,0,0,8,3,1,7,2,2,0,5,2500.0
6221,3,0,4,1,0,1,0,10,0,0,1,4,27500.0
6222,2,0,0,3,4,15,2,1,1,0,2,4,1500.0
6223,3,0,4,5,8,8,4,18,2,0,3,3,55000.0
6224,2,0,3,5,8,15,0,0,1,2,2,1,500.0
6225,3,0,4,3,0,0,0,16,0,0,2,2,45000.0
6226,2,0,1,0,2,1,6,13,2,0,2,1,35000.0
6227,2,0,4,1,2,15,1,13,2,2,2,1,35000.0
6228,7,0,4,2,1,7,0,13,0,1,1,3,35000.0
6229,7,0,4,3,8,3,1,2,2,2,3,1,12500.0
6230,1,2,3,0,8,1,5,0,2,0,0,2,500.0
6231,2,0,4,0,0,3,0,2,1,0,3,2,12500.0
6232,5,0,1,2,6,8,1,8,2,2,0,5,22500.0
6233,3,0,1,0,0,10,0,3,2,0,3,3,112500.0
6234,5,0,0,0,0,4,1,8,2,2,2,1,22500.0
6235,3,0,4,0,8,1,4,5,1,0,0,4,17500.0
6236,3,0,4,0,8,14,1,16,2,2,2,4,45000.0
6237,2,1,4,1,6,1,4,10,1,0,2,3,27500.0
6238,3,0,1,0,2,1,4,8,0,0,2,2,22500.0
6239,2,0,4,0,0,5,2,0,2,1,0,2,500.0
6240,3,0,4,0,8,8,0,21,3,2,3,3,75000.0
6241,1,2,0,5,8,3,1,0,2,2,1,3,500.0
6242,4,2,1,1,8,16,1,23,2,2,2,1,85000.0
6243,7,0,4,1,0,0,0,17,0,2,0,6,6250.0
6244,6,0,1,2,1,0,4,4,3,0,2,2,137500.0
6245,1,0,0,0,0,0,0,0,2,2,0,7,500.0
6246,3,0,4,0,0,3,0,12,2,2,0,3,3500.0
6247,5,0,1,0,8,0,6,18,3,0,3,2,55000.0
6248,2,2,4,4,5,16,2,8,1,0,2,3,22500.0
6249,10,0,5,4,8,10,1,24,2,2,2,1,95000.0
6250,3,0,1,4,0,0,5,2,1,1,2,2,12500.0
6251,3,0,4,5,8,13,0,5,1,2,0,2,17500.0
6252,2,0,4,5,8,17,5,22,0,0,2,5,8750.0
6253,4,0,1,4,6,0,5,1,2,0,2,8,1500.0
6254,4,0,4,4,5,4,1,13,2,0,2,3,35000.0
6255,2,0,4,0,4,5,6,22,2,2,1,1,8750.0
6256,6,0,1,4,6,0,4,13,3,0,2,4,35000.0
6257,7,0,4,1,4,0,0,2,1,0,2,2,12500.0
6258,8,0,4,2,3,10,4,14,3,0,2,4,400000.0
6259,4,0,4,1,5,0,6,5,2,0,2,3,17500.0
6260,4,2,4,0,0,2,4,3,0,0,1,2,112500.0
6261,9,0,1,2,0,0,0,0,3,2,2,2,500.0
6262,2,0,4,0,8,1,0,15,2,1,3,2,4500.0
6263,3,0,1,3,4,0,6,13,2,2,2,1,35000.0
6264,8,0,6,2,0,3,0,13,0,2,1,3,35000.0
6265,1,0,0,0,8,3,5,0,2,1,0,2,500.0
6266,3,0,4,0,0,1,5,21,0,1,0,1,75000.0
6267,4,0,4,3,8,3,4,23,2,0,3,1,85000.0
6268,2,0,4,3,5,3,4,23,3,0,2,1,85000.0
6269,6,0,0,2,8,1,1,18,2,0,1,4,55000.0
6270,2,0,4,4,2,9,5,18,2,0,2,3,55000.0
6271,6,0,0,4,2,0,6,20,3,0,0,4,65000.0
6272,2,0,0,3,4,8,6,22,2,0,0,3,8750.0
6273,8,0,4,1,4,3,0,3,2,0,2,6,112500.0
6274,1,0,4,0,7,3,0,17,1,0,1,2,6250.0
6275,3,0,0,5,8,13,4,13,2,1,0,2,35000.0
6276,7,0,5,4,0,0,5,5,2,2,2,2,17500.0
6277,5,0,4,2,1,3,4,21,1,0,2,2,75000.0
6278,1,0,4,0,7,0,1,0,2,2,2,1,500.0
6279,2,2,0,0,5,7,6,8,1,0,0,3,22500.0
6280,1,2,4,3,2,2,1,17,1,2,2,2,6250.0
6281,9,2,4,2,0,0,1,0,2,0,3,5,500.0
6282,2,0,4,0,8,3,1,20,1,2,2,4,65000.0
6283,1,0,0,5,8,3,4,7,1,0,3,2,2500.0
6284,0,0,0,0,8,3,5,0,1,2,1,4,500.0
6285,0,1,6,5,7,0,0,0,1,2,2,1,500.0
6286,5,0,1,2,6,12,2,3,0,0,2,9,112500.0
6287,4,0,4,5,7,12,0,1,2,2,0,1,1500.0
6288,2,2,4,0,0,12,5,1,2,1,0,3,1500.0
6289,3,2,0,5,7,7,1,17,2,0,2,1,6250.0
6290,7,0,4,1,1,7,4,11,2,0,2,3,275000.0
6291,4,0,1,4,2,0,4,5,0,0,2,3,17500.0
6292,2,0,4,0,0,12,4,0,1,0,1,1,500.0
6293,4,0,0,0,0,1,1,4,2,0,2,2,137500.0
6294,2,0,4,4,4,7,4,4,0,0,2,2,137500.0
6295,3,0,4,5,7,16,0,0,1,2,0,1,500.0
6296,5,0,0,1,0,8,1,23,3,1,1,4,85000.0
6297,3,0,4,4,2,10,4,3,3,0,2,3,112500.0
6298,5,0,0,2,0,15,1,3,2,2,3,4,112500.0
6299,1,0,0,5,8,0,4,0,2,0,2,3,500.0
6300,8,0,1,2,8,3,1,0,2,2,2,2,500.0
6301,2,0,0,5,7,1,5,17,2,0,0,2,6250.0
6302,3,0,4,3,8,1,4,5,1,0,0,3,17500.0
6303,3,0,4,4,0,8,4,21,2,0,2,3,75000.0
6304,2,0,4,3,0,0,6,1,2,1,1,4,1500.0
6305,1,0,0,0,8,1,5,15,2,2,3,1,4500.0
6306,4,0,4,4,4,8,1,12,2,1,2,4,3500.0
6307,5,0,0,5,7,16,6,1,2,0,0,2,1500.0
6308,3,0,4,3,8,8,0,16,2,0,3,1,45000.0
6309,2,0,1,4,5,3,6,12,0,2,1,1,3500.0
6310,3,0,1,0,0,0,0,13,0,1,3,1,35000.0
6311,4,0,5,5,8,10,0,10,0,0,2,1,27500.0
6312,1,0,1,0,0,3,0,0,2,2,1,3,500.0
6313,4,0,4,4,8,8,1,0,2,2,0,3,500.0
6314,4,0,0,0,0,17,2,12,1,0,2,1,3500.0
6315,1,0,0,0,0,3,6,0,1,1,1,3,500.0
6316,3,0,1,3,2,4,0,21,2,2,0,2,75000.0
6317,2,0,1,0,2,3,0,15,0,2,2,3,4500.0
6318,2,2,1,5,8,16,2,0,2,2,2,1,500.0
6319,0,1,0,0,8,15,0,0,2,2,1,1,500.0
6320,5,0,4,1,2,1,4,13,2,0,0,4,35000.0
6321,3,0,4,3,2,0,6,24,3,0,0,2,95000.0
6322,0,2,0,5,8,3,0,0,2,2,2,1,500.0
6323,3,1,0,4,4,15,4,3,3,0,2,3,112500.0
6324,6,0,0,2,8,3,6,3,3,0,1,3,112500.0
6325,2,0,4,4,5,3,6,6,3,1,2,2,175000.0
6326,4,1,1,3,4,9,2,20,2,0,2,5,65000.0
6327,4,0,4,5,7,1,0,21,2,0,0,5,75000.0
6328,0,2,4,3,0,10,0,0,0,2,1,3,500.0
6329,2,0,4,0,8,10,2,16,0,2,0,2,45000.0
6330,2,2,0,5,8,3,1,17,1,2,2,1,6250.0
6331,2,0,4,5,0,5,1,0,2,0,2,3,500.0
6332,0,0,4,0,0,3,6,5,1,0,1,3,17500.0
6333,2,0,3,0,7,16,1,2,1,2,0,2,12500.0
6334,1,2,0,4,8,3,4,0,1,0,1,5,500.0
6335,2,0,0,4,2,10,4,4,3,0,1,1,137500.0
6336,3,0,0,4,5,3,5,10,2,0,2,2,27500.0
6337,4,0,1,0,8,0,4,13,2,0,2,1,35000.0
6338,3,0,0,4,4,15,6,8,2,0,2,2,22500.0
6339,1,0,4,0,0,0,5,12,2,0,1,3,3500.0
6340,2,0,4,0,0,2,5,0,1,2,2,3,500.0
6341,2,2,4,0,0,3,5,1,2,1,1,1,1500.0
6342,9,0,4,2,3,3,4,24,0,0,2,2,95000.0
6343,1,0,4,3,4,15,0,0,2,0,1,1,500.0
6344,5,0,4,4,8,2,5,9,3,0,3,2,225000.0
6345,3,0,4,5,8,15,5,2,2,2,2,3,12500.0
6346,4,0,6,3,7,0,5,20,3,0,3,2,65000.0
6347,5,0,1,2,6,1,3,16,0,0,2,3,45000.0
6348,4,0,6,3,8,17,0,5,2,2,2,2,17500.0
6349,5,0,1,1,1,1,3,9,3,1,2,3,225000.0
6350,5,0,4,0,0,11,5,1,2,2,0,2,1500.0
6351,2,0,4,3,8,3,1,0,2,2,1,3,500.0
6352,8,0,4,0,2,10,5,16,1,1,3,1,45000.0
6353,2,2,4,3,2,7,6,18,0,0,2,3,55000.0
6354,3,0,4,4,0,3,4,0,1,0,0,3,500.0
6355,3,0,4,4,8,3,6,12,2,1,1,3,3500.0
6356,1,0,0,5,2,3,6,22,1,1,1,3,8750.0
6357,1,0,4,5,7,15,4,17,2,0,0,1,6250.0
6358,1,0,0,4,2,14,3,13,1,0,1,2,35000.0
6359,3,2,4,4,2,3,1,2,2,0,0,3,12500.0
6360,4,2,5,1,1,1,6,0,0,0,1,7,500.0
6361,1,0,0,0,8,3,0,0,2,2,2,2,500.0
6362,4,0,0,0,0,0,0,0,2,2,1,3,500.0
6363,7,0,4,2,6,3,1,6,3,2,1,2,175000.0
6364,3,0,4,5,8,4,5,8,2,0,2,1,22500.0
6365,2,0,4,0,8,3,1,1,2,2,3,5,1500.0
6366,1,0,4,3,2,3,2,1,1,1,1,2,1500.0
6367,5,0,4,1,0,3,4,0,2,0,1,4,500.0
6368,1,0,0,0,8,3,5,22,1,0,1,1,8750.0
6369,3,0,4,5,4,3,5,10,0,2,1,3,27500.0
6370,2,0,1,4,5,13,5,16,0,1,2,1,45000.0
6371,0,0,0,3,0,15,0,0,1,2,1,1,500.0
6372,7,0,4,2,0,8,1,24,0,0,3,4,95000.0
6373,10,0,5,1,0,5,0,16,0,2,3,5,45000.0
6374,1,0,6,5,8,1,0,0,2,2,0,2,500.0
6375,2,0,0,0,7,3,0,0,2,2,1,2,500.0
6376,3,0,4,4,2,9,3,10,1,0,2,4,27500.0
6377,3,0,4,3,5,3,4,2,1,0,1,1,12500.0
6378,6,0,4,2,7,7,4,24,3,0,1,8,95000.0
6379,6,0,4,2,2,16,1,13,2,2,0,10,35000.0
6380,2,0,4,3,4,9,4,9,3,0,3,1,225000.0
6381,2,0,0,0,7,3,0,0,1,0,0,2,500.0
6382,2,0,4,3,2,1,4,20,0,0,0,2,65000.0
6383,3,2,1,0,0,0,3,16,2,0,0,5,45000.0
6384,1,0,4,0,0,10,4,5,1,0,0,5,17500.0
6385,0,0,6,3,8,9,5,17,0,1,1,4,6250.0
6386,2,0,0,0,7,10,5,0,2,0,3,1,500.0
6387,4,0,3,4,1,3,6,0,2,2,0,4,500.0
6388,2,2,4,3,5,3,4,22,3,0,0,2,8750.0
6389,0,0,4,0,8,2,1,17,2,2,1,4,6250.0
6390,4,0,4,1,8,0,1,24,0,2,1,3,95000.0
6391,0,0,6,5,7,0,0,0,1,2,2,1,500.0
6392,1,0,0,0,2,3,6,2,1,0,1,1,12500.0
6393,8,2,4,2,8,5,4,23,3,0,0,1,85000.0
6394,2,0,0,3,0,1,1,2,2,0,2,4,12500.0
6395,3,0,4,0,0,8,6,18,2,0,2,2,55000.0
6396,1,0,4,5,0,3,3,12,1,2,2,1,3500.0
6397,6,0,4,5,7,5,6,18,2,0,3,1,55000.0
6398,2,0,0,0,8,0,0,0,2,2,1,1,500.0
6399,2,2,4,0,8,4,2,18,3,0,0,3,55000.0
6400,4,2,0,5,8,0,0,0,0,2,1,1,500.0
6401,8,0,0,1,8,14,1,2,2,2,1,5,12500.0
6402,1,0,1,0,2,3,2,16,2,0,1,6,45000.0
6403,6,0,1,2,2,0,4,16,0,0,2,5,45000.0
6404,2,0,4,5,7,0,0,0,2,2,2,2,500.0
6405,0,0,0,5,0,3,1,0,1,2,1,5,500.0
6406,1,0,4,3,0,3,5,0,2,2,2,1,500.0
6407,2,0,0,0,8,12,0,0,2,2,1,3,500.0
6408,8,0,4,2,6,7,4,14,3,0,2,2,400000.0
6409,2,2,4,3,7,13,4,21,0,0,0,2,75000.0
6410,6,0,4,2,5,3,6,3,0,1,1,2,112500.0
6411,5,0,4,1,7,3,5,16,1,0,1,2,45000.0
6412,7,0,4,1,0,3,0,3,3,0,1,2,112500.0
6413,3,2,0,5,8,3,4,10,3,0,2,1,27500.0
6414,3,0,0,4,8,1,5,13,1,0,1,2,35000.0
6415,3,0,4,4,6,3,4,6,3,0,2,4,175000.0
6416,3,0,4,0,7,1,1,9,1,0,2,3,225000.0
6417,5,0,4,0,4,3,5,2,0,2,0,3,12500.0
6418,4,0,1,5,0,0,4,1,2,2,1,1,1500.0
6419,4,0,6,1,8,17,0,15,2,0,1,5,4500.0
6420,5,2,4,2,7,0,1,0,1,2,3,2,500.0
6421,4,2,0,3,0,3,1,0,3,0,0,2,500.0
6422,5,2,3,5,8,5,0,0,2,0,2,2,500.0
6423,2,0,4,1,4,0,5,1,2,2,1,3,1500.0
6424,1,2,0,5,8,3,6,0,2,2,0,7,500.0
6425,6,0,0,3,4,5,1,12,2,1,2,3,3500.0
6426,5,0,4,1,8,3,4,6,3,0,1,2,175000.0
6427,8,0,4,2,8,0,0,7,1,2,1,1,2500.0
6428,8,0,6,2,4,3,5,9,0,0,3,2,225000.0
6429,1,2,0,0,7,11,4,16,0,0,1,3,45000.0
6430,8,0,4,0,7,2,4,3,0,0,3,1,112500.0
6431,4,0,4,3,8,3,2,6,2,1,0,3,175000.0
6432,0,0,0,0,0,0,0,0,1,0,1,4,500.0
6433,4,0,0,3,7,1,4,4,2,0,0,1,137500.0
6434,2,0,4,4,2,3,5,17,2,2,2,7,6250.0
6435,0,0,6,5,8,7,5,0,2,1,0,1,500.0
6436,0,0,0,0,7,3,0,0,2,2,1,1,500.0
6437,3,0,0,4,7,3,6,1,2,2,1,3,1500.0
6438,3,0,0,4,0,3,4,21,2,0,1,4,75000.0
6439,2,0,0,5,8,14,5,0,1,1,1,1,500.0
6440,9,0,6,1,8,3,1,18,3,2,1,5,55000.0
6441,6,0,1,2,3,12,6,9,2,0,0,5,225000.0
6442,5,0,1,1,5,0,2,7,2,0,2,4,2500.0
6443,6,0,1,1,5,0,1,1,0,2,0,4,1500.0
6444,8,0,4,2,8,0,1,15,2,0,0,4,4500.0
6445,9,0,1,5,8,0,4,14,3,0,2,1,400000.0
6446,5,0,4,2,0,4,5,2,0,0,2,3,12500.0
6447,2,0,4,4,6,7,6,6,3,0,2,2,175000.0
6448,3,0,4,4,7,0,0,2,2,2,2,3,12500.0
6449,2,2,0,0,8,4,1,7,2,1,0,2,2500.0
6450,2,2,4,5,8,15,4,17,1,0,1,3,6250.0
6451,4,2,4,5,8,0,4,20,0,0,2,3,65000.0
6452,2,2,4,4,0,3,6,10,0,2,2,4,27500.0
6453,2,0,0,0,0,3,4,2,2,0,1,5,12500.0
6454,5,0,4,5,8,4,6,18,2,0,0,1,55000.0
6455,0,0,6,0,8,0,6,0,2,1,1,3,500.0
6456,5,0,4,1,8,15,4,13,1,0,3,3,35000.0
6457,2,0,4,3,0,16,1,22,1,1,1,3,8750.0
6458,6,0,4,2,6,14,5,16,0,0,0,2,45000.0
6459,1,2,0,5,8,3,2,0,1,1,2,2,500.0
6460,2,0,0,0,0,15,2,16,0,0,2,2,45000.0
6461,4,2,4,4,5,0,6,18,3,0,0,2,55000.0
6462,3,0,3,0,8,3,0,10,2,2,1,2,27500.0
6463,4,0,0,3,8,4,0,10,2,0,1,3,27500.0
6464,10,0,4,2,5,9,6,9,3,0,2,2,225000.0
6465,3,0,0,4,7,16,0,0,2,2,1,5,500.0
6466,2,2,4,0,0,3,5,2,2,1,2,5,12500.0
6467,2,2,4,5,8,3,1,18,2,1,2,2,55000.0
6468,2,0,1,0,2,0,6,0,2,2,2,2,500.0
6469,5,0,0,2,4,15,4,10,2,0,1,3,27500.0
6470,2,0,4,3,0,1,1,3,3,0,0,2,112500.0
6471,4,2,5,3,7,0,1,7,1,0,2,4,2500.0
6472,3,0,4,3,0,3,5,3,3,0,2,2,112500.0
6473,2,0,1,3,0,0,2,7,0,1,1,3,2500.0
6474,3,0,5,1,1,1,4,13,0,0,2,1,35000.0
6475,4,0,4,3,8,3,4,1,1,0,1,4,1500.0
6476,4,0,1,2,6,10,6,18,2,1,3,4,55000.0
6477,6,0,1,2,8,3,0,9,3,0,1,3,225000.0
6478,2,2,4,3,7,17,0,5,0,0,1,1,17500.0
6479,4,0,0,4,8,15,1,16,1,0,0,1,45000.0
6480,1,0,0,3,0,3,1,17,2,2,3,3,6250.0
6481,4,0,0,1,2,7,2,6,0,0,2,2,175000.0
6482,2,0,4,3,2,3,4,16,2,0,1,3,45000.0
6483,0,2,0,3,0,0,5,0,2,1,1,1,500.0
6484,6,0,4,1,8,5,1,1,2,1,2,1,1500.0
6485,5,2,2,1,2,13,4,2,2,0,0,2,12500.0
6486,5,0,4,4,5,3,4,0,2,0,0,4,500.0
6487,2,0,4,3,2,3,6,23,2,0,2,2,85000.0
6488,4,0,0,1,0,0,2,4,2,0,1,4,137500.0
6489,1,0,0,5,7,7,4,0,1,0,1,2,500.0
6490,1,2,4,0,8,8,4,2,1,1,2,2,12500.0
6491,5,0,0,1,0,3,4,10,1,0,2,4,27500.0
6492,4,0,0,1,8,3,1,21,2,2,1,5,75000.0
6493,2,2,4,0,7,0,0,0,3,2,1,3,500.0
6494,1,0,0,3,2,10,4,18,2,1,1,2,55000.0
6495,10,1,3,2,8,17,6,3,2,2,3,1,112500.0
6496,5,0,1,1,0,0,1,2,0,2,2,6,12500.0
6497,1,0,4,4,8,3,1,8,1,2,1,4,22500.0
6498,2,0,0,5,8,0,4,22,1,0,0,2,8750.0
6499,1,0,4,3,5,1,4,2,2,0,2,3,12500.0
6500,3,0,4,0,0,0,5,13,3,1,0,4,35000.0
6501,2,0,0,4,0,3,1,1,2,1,1,2,1500.0
6502,2,2,3,3,8,3,6,0,2,0,1,3,500.0
6503,8,2,4,2,2,10,6,13,0,0,0,3,35000.0
6504,1,2,4,5,8,1,5,1,0,1,1,2,1500.0
6505,4,0,4,5,8,13,5,4,0,0,0,1,137500.0
6506,2,0,4,5,8,5,0,7,2,2,1,3,2500.0
6507,5,0,6,0,0,17,5,7,0,0,0,3,2500.0
6508,0,0,0,0,8,1,0,0,2,2,2,2,500.0
6509,2,0,0,0,7,15,0,22,1,0,3,1,8750.0
6510,5,0,4,5,8,9,1,5,2,2,2,1,17500.0
6511,5,2,1,4,1,3,1,3,3,2,2,1,112500.0
6512,3,0,0,4,8,3,4,22,1,0,1,3,8750.0
6513,5,0,4,4,8,8,6,13,0,0,0,2,35000.0
6514,5,0,4,3,0,5,2,8,1,0,0,2,22500.0
6515,4,0,0,1,5,1,6,23,2,2,1,8,85000.0
6516,7,0,4,1,0,5,1,22,0,0,2,2,8750.0
6517,7,0,0,1,8,8,4,3,2,0,0,2,112500.0
6518,3,0,4,0,0,3,6,17,2,1,0,3,6250.0
6519,5,0,4,0,8,3,2,24,2,0,0,1,95000.0
6520,3,0,4,3,2,0,2,19,2,0,0,2,750000.0
6521,4,0,0,0,8,8,4,10,1,0,3,1,27500.0
6522,4,2,1,1,1,0,6,17,0,2,2,3,6250.0
6523,0,0,6,0,0,0,2,0,2,0,1,4,500.0
6524,1,2,0,4,0,15,5,0,2,1,2,2,500.0
6525,3,0,1,3,5,0,5,13,2,1,2,2,35000.0
6526,4,2,0,5,7,17,4,18,3,0,3,1,55000.0
6527,4,0,4,1,0,4,4,20,0,0,1,1,65000.0
6528,3,0,4,0,7,10,6,21,3,0,0,1,75000.0
6529,3,0,4,0,8,16,1,18,0,0,0,3,55000.0
6530,2,0,0,3,0,7,1,13,2,0,2,3,35000.0
6531,1,0,0,4,8,14,6,0,0,2,1,2,500.0
6532,2,0,4,4,8,7,3,22,1,0,0,4,8750.0
6533,4,0,0,5,8,9,1,15,2,2,0,1,4500.0
6534,2,2,1,4,8,0,3,8,3,0,2,3,22500.0
6535,6,0,4,3,7,8,1,24,2,0,0,2,95000.0
6536,2,0,4,3,8,17,4,15,2,0,0,2,4500.0
6537,4,0,4,4,0,3,5,15,1,1,1,4,4500.0
6538,2,0,0,0,7,3,4,16,2,0,1,1,45000.0
6539,4,0,4,1,0,3,4,18,2,0,2,2,55000.0
6540,3,0,0,3,4,4,4,6,3,0,3,2,175000.0
6541,3,0,4,0,0,8,1,1,0,1,0,2,1500.0
6542,1,0,6,0,0,3,2,23,2,1,0,3,85000.0
6543,2,2,4,5,8,0,1,2,3,2,3,1,12500.0
6544,1,2,0,5,7,10,1,16,3,2,2,3,45000.0
6545,3,2,4,5,7,15,4,22,0,0,3,2,8750.0
6546,6,1,0,2,6,3,5,21,2,0,2,4,75000.0
6547,1,0,0,5,8,15,0,0,1,0,2,1,500.0
6548,7,0,0,2,8,3,1,24,3,0,1,2,95000.0
6549,5,2,1,1,0,15,1,18,2,2,2,2,55000.0
6550,2,0,0,0,8,3,2,17,1,0,1,3,6250.0
6551,5,0,0,4,2,3,5,7,2,0,1,5,2500.0
6552,0,0,0,5,8,4,0,0,0,2,2,2,500.0
6553,4,0,5,0,0,8,2,2,1,0,0,2,12500.0
6554,9,0,4,4,5,0,1,7,2,2,2,2,2500.0
6555,1,2,0,5,7,0,1,0,2,1,0,1,500.0
6556,2,1,4,0,8,3,1,0,1,0,1,1,500.0
6557,1,0,0,0,0,3,2,15,1,0,1,2,4500.0
6558,1,0,4,3,2,3,6,1,2,2,1,4,1500.0
6559,0,0,0,5,8,3,1,0,1,2,2,2,500.0
6560,9,0,1,2,6,0,4,18,0,0,2,3,55000.0
6561,7,0,1,2,2,3,6,0,2,0,2,5,500.0
6562,5,0,0,2,0,15,1,6,3,0,1,3,175000.0
6563,5,0,1,4,4,0,5,8,2,1,2,5,22500.0
6564,1,0,0,5,8,3,0,1,1,2,1,1,1500.0
6565,3,0,4,0,8,3,1,8,2,2,0,2,22500.0
6566,4,2,1,1,4,0,1,22,1,0,2,3,8750.0
6567,4,0,0,5,7,1,4,5,1,0,3,1,17500.0
6568,0,0,4,3,2,0,1,0,2,2,0,6,500.0
6569,3,0,4,4,2,15,5,7,1,2,2,1,2500.0
6570,6,0,4,1,1,3,4,9,3,0,0,4,225000.0
6571,6,2,1,2,4,3,4,0,2,0,2,7,500.0
6572,3,0,4,0,0,3,1,2,1,0,0,1,12500.0
6573,5,0,0,0,7,6,0,15,1,2,0,1,4500.0
6574,1,0,0,3,7,8,0,7,2,0,3,3,2500.0
6575,4,0,1,0,0,0,6,0,1,0,2,2,500.0
6576,8,0,0,2,7,14,0,17,2,2,1,6,6250.0
6577,5,0,6,0,8,0,1,0,2,2,3,4,500.0
6578,8,0,1,2,1,10,4,11,3,0,2,2,275000.0
6579,6,0,1,5,8,0,0,16,2,1,3,3,45000.0
6580,6,0,4,2,3,5,4,6,3,0,2,1,175000.0
6581,5,0,0,2,8,1,4,6,3,0,1,4,175000.0
6582,3,0,0,3,8,6,1,5,2,2,1,5,17500.0
6583,6,0,4,4,7,3,2,24,0,0,0,3,95000.0
6584,5,0,1,1,6,0,1,21,2,0,2,5,75000.0
6585,1,0,0,0,0,1,0,0,2,2,1,3,500.0
6586,2,0,0,4,5,17,5,10,1,0,2,2,27500.0
6587,1,0,0,5,8,7,5,17,2,1,2,3,6250.0
6588,1,2,0,0,8,0,6,10,1,0,0,3,27500.0
6589,0,0,0,0,0,3,6,22,0,2,2,3,8750.0
6590,2,0,0,3,2,3,5,0,1,2,2,4,500.0
6591,7,0,4,2,5,3,1,9,3,0,2,4,225000.0
6592,5,0,4,4,0,1,3,4,3,1,1,2,137500.0
6593,1,2,4,0,8,3,5,1,2,2,0,4,1500.0
6594,3,0,4,1,2,17,6,21,1,1,2,2,75000.0
6595,4,0,1,3,4,4,4,16,2,0,3,2,45000.0
6596,1,0,4,5,7,0,0,0,1,2,1,4,500.0
6597,2,0,0,4,0,0,0,16,3,0,3,2,45000.0
6598,4,0,0,0,8,1,4,3,3,0,1,1,112500.0
6599,2,0,0,3,4,3,4,5,2,0,2,5,17500.0
6600,6,2,4,3,8,16,1,0,3,2,1,1,500.0
6601,5,2,4,5,0,14,5,18,2,0,3,2,55000.0
6602,3,0,4,1,0,13,1,0,0,2,3,3,500.0
6603,1,0,3,5,8,3,1,12,2,2,1,1,3500.0
6604,4,0,4,3,8,17,5,5,2,0,0,4,17500.0
6605,5,0,4,1,5,8,4,24,2,0,2,3,95000.0
6606,4,0,4,0,0,8,1,13,2,2,0,1,35000.0
6607,5,0,2,2,8,5,1,21,0,0,1,5,75000.0
6608,2,2,0,3,0,10,1,18,2,1,2,4,55000.0
6609,2,0,4,3,4,14,6,18,0,2,2,3,55000.0
6610,5,0,1,1,2,0,1,0,2,2,1,3,500.0
6611,2,0,0,3,2,10,4,13,1,0,2,1,35000.0
6612,2,2,4,3,7,3,4,13,1,0,1,3,35000.0
6613,2,0,4,3,0,9,4,15,2,0,0,2,4500.0
6614,1,1,4,4,0,0,6,0,2,1,1,3,500.0
6615,5,2,4,1,8,10,2,13,1,0,0,1,35000.0
6616,2,0,4,3,0,3,6,18,1,0,1,4,55000.0
6617,3,2,4,4,0,3,4,12,0,0,1,3,3500.0
6618,1,0,4,0,7,5,6,17,1,0,1,2,6250.0
6619,2,0,0,5,8,1,6,22,1,0,0,2,8750.0
6620,2,0,0,3,0,3,4,1,1,0,2,1,1500.0
6621,4,0,4,4,7,1,0,7,1,0,0,3,2500.0
6622,3,2,1,0,0,0,6,24,3,0,3,3,95000.0
6623,0,2,6,0,8,0,4,1,2,1,2,2,1500.0
6624,2,0,4,4,8,14,6,0,1,1,1,4,500.0
6625,1,0,4,3,8,11,1,20,2,0,1,3,65000.0
6626,4,0,0,3,8,3,4,16,1,0,1,1,45000.0
6627,7,0,4,2,4,8,6,20,2,0,1,1,65000.0
6628,2,0,4,0,0,3,0,24,2,0,1,2,95000.0
6629,0,0,4,0,0,3,6,0,1,1,1,1,500.0
6630,1,0,0,5,8,4,3,2,1,0,2,4,12500.0
6631,5,0,4,2,5,3,5,3,2,2,1,3,112500.0
6632,3,0,4,4,4,1,3,1,2,1,1,4,1500.0
6633,3,0,4,0,0,0,1,0,0,1,1,1,500.0
6634,1,0,0,0,0,15,0,0,2,2,1,1,500.0
6635,8,2,4,3,7,5,0,21,3,1,0,1,75000.0
6636,3,0,0,4,8,1,0,23,2,2,1,5,85000.0
6637,5,0,4,0,0,0,5,20,2,1,2,2,65000.0
